onset	duration	trial	condition
5.161	4.805	1	2
15.728	4.805	2	1
26.076	4.805	3	1
36.562	4.805	4	2
46.933	4.805	5	1
57.229	4.805	6	2
67.004	4.806	7	1
77.723	4.805	8	2
87.859	4.805	9	2
97.848	4.805	10	1
120.007	4.805	11	2
130.436	4.805	12	1
140.533	4.805	13	1
150.795	4.805	14	2
161.362	4.805	15	1
171.316	4.805	16	2
181.552	4.805	17	1
191.64	4.805	18	2
201.27	4.805	19	2
211.767	4.805	20	1
234.199	4.805	21	1
244.296	4.807	22	2
254.387	4.805	23	1
264.412	4.805	24	1
274.815	4.805	25	2
284.866	4.805	26	2
295.333	4.805	27	1
305.788	4.805	28	2
315.673	4.805	29	1
326.434	4.805	30	2
349.213	4.805	31	1
359.006	4.805	32	2
369.418	4.805	33	1
379.67	4.805	34	1
389.478	4.805	35	2
399.772	4.804	36	2
410.638	4.806	37	1
420.28	4.806	38	2
430.576	4.806	39	1
441.06	4.806	40	2
463.45	4.807	41	2
473.775	4.805	42	1
483.511	4.805	43	2
494.246	4.805	44	2
504.181	4.805	45	1
514.467	4.805	46	2
524.495	4.805	47	1
534.946	4.805	48	2
545.539	4.805	49	1
556.135	4.805	50	1
578.794	4.805	51	2
588.249	4.806	52	1
598.933	4.805	53	2
609.352	4.806	54	2
619.092	4.805	55	1
629.245	4.805	56	2
640.063	4.805	57	1
650.951	4.805	58	2
660.589	4.805	59	1
670.966	4.805	60	1
693.048	4.805	61	1
703.849	4.805	62	2
713.655	4.805	63	2
723.662	4.805	64	2
733.066	4.805	65	1
743.625	4.805	66	2
754.199	4.805	67	1
764.707	4.805	68	1
775.19	4.805	69	2
785.353	4.805	70	1
807.775	4.806	71	1
817.651	4.805	72	2
828.129	4.805	73	2
838.3	4.805	74	2
848.248	4.805	75	1
858.503	4.806	76	2
869.064	4.805	77	1
879.196	4.806	78	1
889.62	4.805	79	2
899.76	4.805	80	1
921.453	4.805	81	1
932.145	4.806	82	1
942.132	4.806	83	2
952.281	4.805	84	1
962.494	4.805	85	2
972.43	4.805	86	1
982.297	4.805	87	2
992.541	4.805	88	2
1002.902	4.805	89	2
1012.814	4.805	90	1
1035.122	4.806	91	1
1045.11	4.805	92	1
1054.728	4.806	93	2
1064.667	4.805	94	1
1075.311	4.805	95	2
1085.505	4.805	96	1
1095.271	4.805	97	2
1105.123	4.805	98	2
1115.507	4.807	99	2
1125.459	4.805	100	1
