onset	duration	trial	condition
5.316	4.805	1	2
15.992	4.806	2	1
26.308	4.805	3	1
36.368	4.806	4	2
47.286	4.806	5	1
57.434	4.805	6	2
67.064	4.805	7	1
77.049	4.805	8	2
87.766	4.806	9	2
98.031	4.806	10	1
120.042	4.805	11	2
129.899	4.806	12	1
139.764	4.806	13	1
150.497	4.805	14	2
160.774	4.806	15	1
170.926	4.805	16	2
180.609	4.805	17	1
190.948	4.806	18	2
201.446	4.806	19	2
211.359	4.805	20	1
234.289	4.805	21	1
244.161	4.805	22	2
254.981	4.806	23	1
265.348	4.805	24	1
276.254	4.807	25	2
286.785	4.806	26	2
297.065	4.805	27	1
307.248	4.805	28	2
316.87	4.805	29	1
327.314	4.806	30	2
350.25	4.805	31	1
360.463	4.805	32	2
370.229	4.805	33	1
380.083	4.805	34	1
389.73	4.806	35	2
400.63	4.805	36	2
411.154	4.805	37	1
421.079	4.806	38	2
431.681	4.805	39	1
441.924	4.805	40	2
464.197	4.805	41	2
474.513	4.806	42	1
483.912	4.806	43	2
494.162	4.806	44	2
504.255	4.806	45	1
514.215	4.806	46	2
523.952	4.806	47	1
534.592	4.805	48	2
544.772	4.805	49	1
554.961	4.805	50	1
577.141	4.805	51	2
587.241	4.805	52	1
596.911	4.805	53	2
606.339	4.806	54	2
616.304	4.806	55	1
626.193	4.806	56	2
636.289	4.805	57	1
646.253	4.806	58	2
656.315	4.806	59	1
666.515	4.804	60	1
688.648	4.806	61	1
698.886	4.805	62	2
709.093	4.805	63	2
719.124	4.805	64	2
729.285	4.805	65	1
739.886	4.806	66	2
750.472	4.805	67	1
761.058	4.805	68	1
770.451	4.806	69	2
780.495	4.806	70	1
802.382	4.805	71	1
812.385	4.805	72	2
821.904	4.806	73	2
831.857	4.805	74	2
841.608	4.805	75	1
851.844	4.805	76	2
861.904	4.805	77	1
872.566	4.806	78	1
883.118	4.805	79	2
892.954	4.806	80	1
915.087	4.805	81	1
925.101	4.806	82	1
934.765	4.806	83	2
944.575	4.805	84	1
954.965	4.805	85	2
965.188	4.805	86	1
975.383	4.806	87	2
985.406	4.805	88	2
995.239	4.805	89	2
1005.511	4.805	90	1
1027.854	4.806	91	1
1038.143	4.805	92	1
1048.225	4.805	93	2
1057.99	4.805	94	1
1068.471	4.805	95	2
1078.636	4.805	96	1
1088.806	4.805	97	2
1098.792	4.806	98	2
1109.136	4.806	99	2
1119.558	4.806	100	1
