onset	duration	trial	condition
5.745	4.805	1	2
15.684	4.805	2	1
25.809	4.805	3	1
36.0	4.805	4	2
46.051	4.805	5	1
56.139	4.805	6	2
66.137	4.806	7	1
75.592	4.805	8	2
85.951	4.807	9	2
96.576	4.805	10	1
119.328	4.805	11	2
129.39	4.805	12	1
139.627	4.806	13	1
150.222	4.805	14	2
160.694	4.805	15	1
170.99	4.805	16	2
181.489	4.805	17	1
191.488	4.806	18	2
202.394	4.805	19	2
213.381	4.805	20	1
235.757	4.805	21	1
245.518	4.806	22	2
256.061	4.805	23	1
266.01	4.805	24	1
276.001	4.805	25	2
286.222	4.805	26	2
296.485	4.805	27	1
306.169	4.805	28	2
316.401	4.805	29	1
326.329	4.805	30	2
348.805	4.805	31	1
359.126	4.805	32	2
369.258	4.805	33	1
379.335	4.806	34	1
389.756	4.805	35	2
399.639	4.805	36	2
409.9	4.805	37	1
419.986	4.805	38	2
430.262	4.806	39	1
440.469	4.805	40	2
462.072	4.805	41	2
472.074	4.805	42	1
481.83	4.805	43	2
491.541	4.805	44	2
501.254	4.805	45	1
511.748	4.805	46	2
522.175	4.805	47	1
532.053	4.805	48	2
542.473	4.805	49	1
552.274	4.805	50	1
574.967	4.805	51	2
586.019	4.806	52	1
595.802	4.805	53	2
605.527	4.805	54	2
615.595	4.805	55	1
625.902	4.805	56	2
635.996	4.805	57	1
646.085	4.805	58	2
656.367	4.805	59	1
666.767	4.805	60	1
688.573	4.805	61	1
698.76	4.806	62	2
708.539	4.805	63	2
718.563	4.805	64	2
728.802	4.805	65	1
738.545	4.805	66	2
749.203	4.805	67	1
759.562	4.805	68	1
769.794	4.805	69	2
780.318	4.805	70	1
802.994	4.805	71	1
813.071	4.805	72	2
823.369	4.805	73	2
833.064	4.805	74	2
843.302	4.805	75	1
852.99	4.805	76	2
862.477	4.805	77	1
872.251	4.805	78	1
882.973	4.805	79	2
893.036	4.805	80	1
915.375	4.805	81	1
925.853	4.805	82	1
936.293	4.805	83	2
946.111	4.805	84	1
956.357	4.805	85	2
966.718	4.805	86	1
976.821	4.805	87	2
986.653	4.805	88	2
997.044	4.806	89	2
1007.179	4.805	90	1
1029.893	4.805	91	1
1040.154	4.805	92	1
1049.985	4.805	93	2
1059.662	4.805	94	1
1070.256	4.805	95	2
1080.012	4.805	96	1
1090.438	4.805	97	2
1100.716	4.805	98	2
1110.779	4.805	99	2
1121.601	4.805	100	1
