onset	duration	trial	condition
5.727	4.805	1	2
15.252	4.805	2	1
25.693	4.806	3	1
35.755	4.806	4	2
45.519	4.805	5	1
55.668	4.806	6	2
65.812	4.806	7	1
76.3	4.806	8	2
87.302	4.805	9	2
97.528	4.806	10	1
119.397	4.805	11	2
129.85	4.805	12	1
140.414	4.806	13	1
150.679	4.805	14	2
160.974	4.807	15	1
171.115	4.806	16	2
181.457	4.805	17	1
192.216	4.805	18	2
202.06	4.806	19	2
211.942	4.805	20	1
234.168	4.805	21	1
244.425	4.806	22	2
253.897	4.806	23	1
263.475	4.806	24	1
272.871	4.807	25	2
283.582	4.805	26	2
293.568	4.805	27	1
303.175	4.805	28	2
313.228	4.806	29	1
323.363	4.806	30	2
345.833	4.807	31	1
356.171	4.805	32	2
366.242	4.805	33	1
376.268	4.805	34	1
386.009	4.806	35	2
395.985	4.806	36	2
405.838	4.805	37	1
416.335	4.805	38	2
426.581	4.805	39	1
437.024	4.805	40	2
458.813	4.806	41	2
468.279	4.806	42	1
478.295	4.805	43	2
488.729	4.805	44	2
498.309	4.805	45	1
508.418	4.805	46	2
518.935	4.806	47	1
529.721	4.805	48	2
540.216	4.805	49	1
550.006	4.805	50	1
572.211	4.806	51	2
582.59	4.806	52	1
592.814	4.806	53	2
602.627	4.806	54	2
612.842	4.806	55	1
623.174	4.806	56	2
633.94	4.805	57	1
644.713	4.806	58	2
655.235	4.806	59	1
665.682	4.806	60	1
688.157	4.806	61	1
698.19	4.805	62	2
708.306	4.805	63	2
718.256	4.805	64	2
728.622	4.805	65	1
738.598	4.805	66	2
749.282	4.806	67	1
759.643	4.807	68	1
769.961	4.806	69	2
780.061	4.806	70	1
802.382	4.805	71	1
812.535	4.805	72	2
823.195	4.805	73	2
832.791	4.805	74	2
842.494	4.806	75	1
853.298	4.805	76	2
863.244	4.806	77	1
872.962	4.806	78	1
883.103	4.806	79	2
893.662	4.805	80	1
915.828	4.806	81	1
926.671	4.805	82	1
936.357	4.806	83	2
946.785	4.806	84	1
957.304	4.806	85	2
967.678	4.806	86	1
978.269	4.805	87	2
988.25	4.804	88	2
998.625	4.805	89	2
1008.928	4.805	90	1
1031.067	4.806	91	1
1040.692	4.805	92	1
1051.511	4.805	93	2
1061.879	4.805	94	1
1071.89	4.806	95	2
1081.6	4.806	96	1
1091.352	4.806	97	2
1101.936	4.805	98	2
1111.57	4.805	99	2
1121.966	4.806	100	1
