onset	duration	trial	condition
5.358	4.805	1	2
15.697	4.806	2	1
26.697	4.805	3	1
37.134	4.806	4	2
46.702	4.806	5	1
56.321	4.806	6	2
66.244	4.805	7	1
76.148	4.805	8	2
86.792	4.806	9	2
97.005	4.806	10	1
119.522	4.806	11	2
129.312	4.806	12	1
139.044	4.806	13	1
149.25	4.806	14	2
159.097	4.805	15	1
169.425	4.806	16	2
180.29	4.805	17	1
190.114	4.805	18	2
200.28	4.806	19	2
210.59	4.806	20	1
232.395	4.806	21	1
243.023	4.805	22	2
253.786	4.806	23	1
263.46	4.806	24	1
274.297	4.805	25	2
284.704	4.805	26	2
294.343	4.805	27	1
304.244	4.805	28	2
314.608	4.806	29	1
324.557	4.805	30	2
346.406	4.806	31	1
357.047	4.806	32	2
366.508	4.806	33	1
376.529	4.806	34	1
386.479	4.805	35	2
395.902	4.805	36	2
406.165	4.805	37	1
416.546	4.805	38	2
427.168	4.805	39	1
438.082	4.806	40	2
460.38	4.805	41	2
470.158	4.805	42	1
480.244	4.806	43	2
490.944	4.806	44	2
501.156	4.806	45	1
511.169	4.806	46	2
520.885	4.806	47	1
531.385	4.805	48	2
541.35	4.805	49	1
551.456	4.806	50	1
573.528	4.805	51	2
582.97	4.806	52	1
592.736	4.805	53	2
603.218	4.805	54	2
612.958	4.805	55	1
623.943	4.805	56	2
634.299	4.806	57	1
644.494	4.806	58	2
654.96	4.806	59	1
665.186	4.805	60	1
687.433	4.805	61	1
697.99	4.804	62	2
708.182	4.805	63	2
718.782	4.805	64	2
728.886	4.805	65	1
739.279	4.806	66	2
749.965	4.806	67	1
759.425	4.806	68	1
769.759	4.805	69	2
779.565	4.806	70	1
801.185	4.806	71	1
811.405	4.805	72	2
821.44	4.804	73	2
831.312	4.806	74	2
841.956	4.806	75	1
851.948	4.806	76	2
862.994	4.804	77	1
873.624	4.806	78	1
884.216	4.805	79	2
894.331	4.805	80	1
916.549	4.806	81	1
926.575	4.806	82	1
936.668	4.806	83	2
946.859	4.805	84	1
957.377	4.806	85	2
967.821	4.805	86	1
977.69	4.806	87	2
987.77	4.806	88	2
997.775	4.805	89	2
1007.489	4.806	90	1
1029.701	4.806	91	1
1039.857	4.806	92	1
1050.45	4.806	93	2
1060.85	4.805	94	1
1070.779	4.806	95	2
1080.67	4.806	96	1
1090.896	4.806	97	2
1100.505	4.806	98	2
1109.945	4.805	99	2
1120.733	4.806	100	1
