onset	duration	trial	condition
4.958	4.805	1	2
14.76	4.804	2	1
25.082	4.805	3	1
35.659	4.806	4	2
46.307	4.805	5	1
57.134	4.805	6	2
67.784	4.805	7	1
78.698	4.806	8	2
88.983	4.805	9	2
99.15	4.805	10	1
121.312	4.804	11	2
131.632	4.805	12	1
141.723	4.806	13	1
152.055	4.806	14	2
162.574	4.805	15	1
172.23	4.805	16	2
181.885	4.805	17	1
192.083	4.805	18	2
201.779	4.806	19	2
211.78	4.806	20	1
233.586	4.806	21	1
243.694	4.805	22	2
253.969	4.805	23	1
264.031	4.805	24	1
274.276	4.805	25	2
284.166	4.805	26	2
294.099	4.806	27	1
303.974	4.805	28	2
313.955	4.806	29	1
324.438	4.805	30	2
347.025	4.806	31	1
356.717	4.806	32	2
366.978	4.804	33	1
377.009	4.805	34	1
387.514	4.805	35	2
397.394	4.806	36	2
407.88	4.806	37	1
417.977	4.805	38	2
428.45	4.805	39	1
438.444	4.806	40	2
461.187	4.806	41	2
471.715	4.805	42	1
481.933	4.806	43	2
492.676	4.806	44	2
502.956	4.805	45	1
513.133	4.806	46	2
523.601	4.806	47	1
533.32	4.806	48	2
543.495	4.805	49	1
553.184	4.805	50	1
575.851	4.805	51	2
585.973	4.806	52	1
595.778	4.806	53	2
605.749	4.807	54	2
616.197	4.805	55	1
625.966	4.806	56	2
635.779	4.805	57	1
646.697	4.805	58	2
656.945	4.805	59	1
667.384	4.805	60	1
688.78	4.805	61	1
698.686	4.806	62	2
708.212	4.806	63	2
718.597	4.806	64	2
728.398	4.805	65	1
738.913	4.805	66	2
749.025	4.806	67	1
759.713	4.805	68	1
770.022	4.806	69	2
780.081	4.805	70	1
801.833	4.806	71	1
812.457	4.806	72	2
822.314	4.805	73	2
832.625	4.806	74	2
842.876	4.806	75	1
852.491	4.805	76	2
862.102	4.807	77	1
871.917	4.806	78	1
881.995	4.806	79	2
891.826	4.805	80	1
913.556	4.806	81	1
923.302	4.804	82	1
933.369	4.804	83	2
943.098	4.805	84	1
953.336	4.806	85	2
963.47	4.805	86	1
973.523	4.805	87	2
984.489	4.805	88	2
994.688	4.805	89	2
1005.333	4.806	90	1
1027.292	4.806	91	1
1037.757	4.806	92	1
1047.518	4.806	93	2
1056.843	4.805	94	1
1067.187	4.806	95	2
1077.323	4.805	96	1
1087.435	4.805	97	2
1097.645	4.807	98	2
1108.085	4.805	99	2
1118.025	4.805	100	1
