onset	duration	trial	condition
5.579	4.805	1	2
15.693	4.805	2	1
25.568	4.805	3	1
36.154	4.805	4	2
46.942	4.805	5	1
56.639	4.806	6	2
67.283	4.805	7	1
76.858	4.806	8	2
87.168	4.805	9	2
97.601	4.806	10	1
120.131	4.805	11	2
129.767	4.806	12	1
139.866	4.806	13	1
149.52	4.806	14	2
159.973	4.805	15	1
169.979	4.805	16	2
179.718	4.805	17	1
189.456	4.805	18	2
199.294	4.806	19	2
209.915	4.805	20	1
231.596	4.805	21	1
241.806	4.806	22	2
251.904	4.806	23	1
262.623	4.806	24	1
273.376	4.805	25	2
283.141	4.807	26	2
292.687	4.805	27	1
302.421	4.806	28	2
312.239	4.805	29	1
322.437	4.805	30	2
344.488	4.805	31	1
354.55	4.805	32	2
364.753	4.806	33	1
374.98	4.805	34	1
385.499	4.804	35	2
395.0	4.805	36	2
405.429	4.805	37	1
415.784	4.805	38	2
425.719	4.805	39	1
435.667	4.806	40	2
458.15	4.805	41	2
467.929	4.806	42	1
478.169	4.805	43	2
488.716	4.805	44	2
498.28	4.806	45	1
508.195	4.805	46	2
518.26	4.805	47	1
528.915	4.806	48	2
538.866	4.805	49	1
549.468	4.805	50	1
571.184	4.805	51	2
581.735	4.805	52	1
591.809	4.806	53	2
602.423	4.807	54	2
613.172	4.806	55	1
623.352	4.805	56	2
634.113	4.806	57	1
644.444	4.805	58	2
654.798	4.805	59	1
664.282	4.806	60	1
686.496	4.806	61	1
696.666	4.805	62	2
706.47	4.805	63	2
715.88	4.806	64	2
725.781	4.806	65	1
736.018	4.805	66	2
746.31	4.805	67	1
756.464	4.805	68	1
767.13	4.806	69	2
776.822	4.805	70	1
798.834	4.806	71	1
808.519	4.806	72	2
818.55	4.806	73	2
828.41	4.805	74	2
838.649	4.805	75	1
848.373	4.806	76	2
858.82	4.806	77	1
869.221	4.805	78	1
880.165	4.805	79	2
890.838	4.805	80	1
912.545	4.806	81	1
922.592	4.805	82	1
932.382	4.805	83	2
943.29	4.806	84	1
953.8	4.806	85	2
964.013	4.805	86	1
974.1	4.806	87	2
983.867	4.806	88	2
994.056	4.805	89	2
1004.62	4.806	90	1
1026.786	4.805	91	1
1037.001	4.805	92	1
1046.927	4.806	93	2
1057.296	4.805	94	1
1067.686	4.805	95	2
1077.797	4.806	96	1
1087.759	4.806	97	2
1097.932	4.806	98	2
1107.666	4.806	99	2
1117.646	4.805	100	1
