onset	duration	trial	condition
5.47	4.805	1	2
15.643	4.805	2	1
26.17	4.806	3	1
36.445	4.805	4	2
46.25	4.805	5	1
56.482	4.805	6	2
66.466	4.805	7	1
76.403	4.805	8	2
87.088	4.805	9	2
97.657	4.806	10	1
120.322	4.805	11	2
130.709	4.806	12	1
141.535	4.806	13	1
152.006	4.805	14	2
162.13	4.806	15	1
171.704	4.805	16	2
181.684	4.806	17	1
192.648	4.806	18	2
202.707	4.806	19	2
213.181	4.806	20	1
235.848	4.805	21	1
246.747	4.805	22	2
257.182	4.807	23	1
267.141	4.805	24	1
277.369	4.805	25	2
287.716	4.806	26	2
297.829	4.806	27	1
307.672	4.805	28	2
317.561	4.806	29	1
327.3	4.805	30	2
348.81	4.806	31	1
359.095	4.806	32	2
368.704	4.805	33	1
379.327	4.805	34	1
390.051	4.805	35	2
400.653	4.805	36	2
411.438	4.805	37	1
421.377	4.805	38	2
431.664	4.805	39	1
441.229	4.807	40	2
463.121	4.805	41	2
472.798	4.805	42	1
482.36	4.807	43	2
492.535	4.806	44	2
503.35	4.805	45	1
513.741	4.806	46	2
524.129	4.805	47	1
534.376	4.807	48	2
544.96	4.806	49	1
555.307	4.805	50	1
577.495	4.806	51	2
587.848	4.806	52	1
598.033	4.805	53	2
608.172	4.806	54	2
618.467	4.806	55	1
628.39	4.806	56	2
638.939	4.805	57	1
648.765	4.806	58	2
659.71	4.806	59	1
670.424	4.806	60	1
692.585	4.806	61	1
702.468	4.806	62	2
712.241	4.805	63	2
722.564	4.805	64	2
732.783	4.806	65	1
742.766	4.805	66	2
752.475	4.805	67	1
762.586	4.805	68	1
773.11	4.805	69	2
783.007	4.805	70	1
804.775	4.805	71	1
814.918	4.805	72	2
824.917	4.805	73	2
835.444	4.805	74	2
845.863	4.806	75	1
855.853	4.806	76	2
865.749	4.805	77	1
875.568	4.806	78	1
885.815	4.805	79	2
896.008	4.805	80	1
917.67	4.805	81	1
927.792	4.806	82	1
937.741	4.805	83	2
947.493	4.806	84	1
957.604	4.805	85	2
967.787	4.805	86	1
978.147	4.805	87	2
987.763	4.806	88	2
998.066	4.805	89	2
1007.93	4.806	90	1
1030.68	4.806	91	1
1041.115	4.805	92	1
1050.806	4.806	93	2
1060.676	4.805	94	1
1070.137	4.81	95	2
1080.481	4.805	96	1
1090.896	4.805	97	2
1100.981	4.806	98	2
1111.039	4.806	99	2
1120.815	4.805	100	1
