onset	duration	trial	condition
5.511	4.806	1	2
15.361	4.805	2	1
25.859	4.805	3	1
36.342	4.804	4	2
46.777	4.805	5	1
57.375	4.806	6	2
67.724	4.806	7	1
77.599	4.805	8	2
87.883	4.804	9	2
97.975	4.804	10	1
119.767	4.806	11	2
129.633	4.805	12	1
140.279	4.805	13	1
150.407	4.805	14	2
161.386	4.806	15	1
171.351	4.805	16	2
181.979	4.805	17	1
192.096	4.805	18	2
202.765	4.805	19	2
213.321	4.805	20	1
235.707	4.805	21	1
245.762	4.805	22	2
255.911	4.805	23	1
265.595	4.805	24	1
275.115	4.805	25	2
285.343	4.806	26	2
295.49	4.805	27	1
305.182	4.806	28	2
315.547	4.806	29	1
325.592	4.806	30	2
347.926	4.807	31	1
357.769	4.806	32	2
368.671	4.807	33	1
378.911	4.805	34	1
388.591	4.805	35	2
398.641	4.805	36	2
408.232	4.806	37	1
418.261	4.806	38	2
428.768	4.805	39	1
439.071	4.805	40	2
461.31	4.805	41	2
471.908	4.805	42	1
482.381	4.805	43	2
492.916	4.805	44	2
502.698	4.805	45	1
513.029	4.806	46	2
523.087	4.806	47	1
532.971	4.806	48	2
543.652	4.805	49	1
554.027	4.805	50	1
576.395	4.806	51	2
587.008	4.806	52	1
597.224	4.805	53	2
606.935	4.806	54	2
616.91	4.806	55	1
627.043	4.806	56	2
637.766	4.805	57	1
647.527	4.806	58	2
657.288	4.804	59	1
667.251	4.805	60	1
690.211	4.806	61	1
699.647	4.806	62	2
709.381	4.806	63	2
719.326	4.805	64	2
729.663	4.806	65	1
739.214	4.805	66	2
748.813	4.805	67	1
758.5	4.805	68	1
768.909	4.806	69	2
779.316	4.805	70	1
802.266	4.805	71	1
812.6	4.806	72	2
822.576	4.805	73	2
832.925	4.806	74	2
842.757	4.805	75	1
852.632	4.805	76	2
862.142	4.805	77	1
872.872	4.806	78	1
883.066	4.805	79	2
892.948	4.806	80	1
915.082	4.805	81	1
925.164	4.804	82	1
935.278	4.806	83	2
945.566	4.805	84	1
955.512	4.805	85	2
965.435	4.805	86	1
975.267	4.806	87	2
984.861	4.805	88	2
995.789	4.804	89	2
1005.873	4.804	90	1
1028.342	4.805	91	1
1038.114	4.805	92	1
1048.155	4.806	93	2
1058.28	4.806	94	1
1068.207	4.805	95	2
1078.113	4.806	96	1
1088.879	4.806	97	2
1098.859	4.805	98	2
1108.81	4.806	99	2
1119.176	4.805	100	1
