onset	duration	trial	condition
5.685	4.805	1	2
15.431	4.805	2	1
25.71	4.805	3	1
36.163	4.805	4	2
46.453	4.805	5	1
56.718	4.806	6	2
66.375	4.805	7	1
76.71	4.805	8	2
86.928	4.805	9	2
97.334	4.805	10	1
119.678	4.805	11	2
130.311	4.805	12	1
140.666	4.806	13	1
151.137	4.805	14	2
161.935	4.805	15	1
172.306	4.805	16	2
182.676	4.805	17	1
192.762	4.805	18	2
202.697	4.805	19	2
212.737	4.805	20	1
234.631	4.805	21	1
244.354	4.806	22	2
254.735	4.805	23	1
264.786	4.805	24	1
274.933	4.805	25	2
285.97	4.805	26	2
296.773	4.805	27	1
306.525	4.805	28	2
316.212	4.805	29	1
326.063	4.806	30	2
348.694	4.805	31	1
358.456	4.805	32	2
368.113	4.805	33	1
377.929	4.805	34	1
387.918	4.805	35	2
398.005	4.805	36	2
407.844	4.805	37	1
418.809	4.805	38	2
428.827	4.805	39	1
439.273	4.805	40	2
462.155	4.805	41	2
472.122	4.805	42	1
482.69	4.804	43	2
493.191	4.806	44	2
503.495	4.806	45	1
513.352	4.805	46	2
523.869	4.805	47	1
533.562	4.805	48	2
543.378	4.805	49	1
552.886	4.805	50	1
574.407	4.805	51	2
584.348	4.805	52	1
594.326	4.805	53	2
605.348	4.806	54	2
615.693	4.805	55	1
625.893	4.805	56	2
636.587	4.806	57	1
646.532	4.805	58	2
657.411	4.805	59	1
667.287	4.805	60	1
688.758	4.805	61	1
698.447	4.805	62	2
708.556	4.805	63	2
718.598	4.805	64	2
728.516	4.805	65	1
738.769	4.806	66	2
749.554	4.805	67	1
759.095	4.805	68	1
769.144	4.805	69	2
779.375	4.805	70	1
800.876	4.806	71	1
810.634	4.805	72	2
820.356	4.805	73	2
831.386	4.805	74	2
840.887	4.805	75	1
851.572	4.806	76	2
861.398	4.805	77	1
871.44	4.805	78	1
881.473	4.805	79	2
891.515	4.805	80	1
913.784	4.806	81	1
923.712	4.806	82	1
934.328	4.805	83	2
944.163	4.805	84	1
953.999	4.805	85	2
964.626	4.805	86	1
974.519	4.806	87	2
985.256	4.806	88	2
995.088	4.806	89	2
1004.812	4.806	90	1
1027.417	4.805	91	1
1037.64	4.805	92	1
1047.679	4.805	93	2
1058.191	4.805	94	1
1068.595	4.805	95	2
1078.861	4.806	96	1
1089.299	4.805	97	2
1098.847	4.805	98	2
1108.858	4.805	99	2
1119.191	4.805	100	1
