onset	duration	trial	condition
5.535	4.805	1	2
15.828	4.805	2	1
26.139	4.805	3	1
36.391	4.805	4	2
46.351	4.805	5	1
57.308	4.805	6	2
67.801	4.805	7	1
78.011	4.805	8	2
88.246	4.805	9	2
98.119	4.805	10	1
120.823	4.804	11	2
131.09	4.805	12	1
141.829	4.805	13	1
152.038	4.805	14	2
161.889	4.805	15	1
172.167	4.805	16	2
183.058	4.805	17	1
193.018	4.805	18	2
203.669	4.805	19	2
214.266	4.805	20	1
236.572	4.805	21	1
247.519	4.805	22	2
257.561	4.805	23	1
267.728	4.805	24	1
278.234	4.805	25	2
288.549	4.805	26	2
298.767	4.805	27	1
308.492	4.805	28	2
318.117	4.805	29	1
328.509	4.805	30	2
350.743	4.805	31	1
360.376	4.805	32	2
371.166	4.805	33	1
380.653	4.805	34	1
390.398	4.805	35	2
400.097	4.805	36	2
411.108	4.805	37	1
421.592	4.804	38	2
431.672	4.805	39	1
442.138	4.805	40	2
464.792	4.805	41	2
475.074	4.805	42	1
485.796	4.807	43	2
495.503	4.805	44	2
505.85	4.805	45	1
515.98	4.805	46	2
526.52	4.806	47	1
535.923	4.805	48	2
546.282	4.805	49	1
556.186	4.805	50	1
578.713	4.805	51	2
588.799	4.808	52	1
598.178	4.805	53	2
608.505	4.805	54	2
618.624	4.805	55	1
628.726	4.805	56	2
639.419	4.807	57	1
649.273	4.805	58	2
659.523	4.805	59	1
669.961	4.805	60	1
692.339	4.806	61	1
702.281	4.805	62	2
712.175	4.805	63	2
722.7	4.805	64	2
732.913	4.806	65	1
743.647	4.804	66	2
754.253	4.805	67	1
764.767	4.805	68	1
774.625	4.805	69	2
785.126	4.805	70	1
807.9	4.805	71	1
817.495	4.805	72	2
827.423	4.805	73	2
837.638	4.806	74	2
847.172	4.805	75	1
857.576	4.805	76	2
868.296	4.805	77	1
878.003	4.806	78	1
888.315	4.805	79	2
898.612	4.805	80	1
920.825	4.806	81	1
930.433	4.806	82	1
940.437	4.806	83	2
950.566	4.805	84	1
960.93	4.805	85	2
971.753	4.805	86	1
981.936	4.806	87	2
992.803	4.805	88	2
1002.505	4.805	89	2
1012.573	4.805	90	1
1035.153	4.805	91	1
1045.655	4.806	92	1
1055.493	4.805	93	2
1065.659	4.806	94	1
1075.217	4.805	95	2
1086.091	4.805	96	1
1096.545	4.805	97	2
1106.573	4.805	98	2
1117.163	4.805	99	2
1127.759	4.805	100	1
