onset	duration	trial	condition
5.35	4.805	1	2
14.882	4.805	2	1
24.797	4.805	3	1
34.481	4.805	4	2
44.736	4.805	5	1
54.971	4.805	6	2
65.497	4.805	7	1
76.001	4.805	8	2
85.993	4.805	9	2
96.54	4.805	10	1
119.116	4.805	11	2
129.244	4.806	12	1
139.501	4.805	13	1
149.489	4.805	14	2
159.882	4.805	15	1
169.433	4.805	16	2
179.539	4.805	17	1
190.292	4.805	18	2
200.81	4.805	19	2
211.23	4.805	20	1
233.729	4.805	21	1
244.028	4.805	22	2
254.811	4.805	23	1
264.898	4.805	24	1
274.646	4.806	25	2
284.82	4.805	26	2
294.49	4.805	27	1
304.526	4.805	28	2
315.023	4.805	29	1
324.854	4.804	30	2
346.993	4.805	31	1
357.292	4.805	32	2
367.049	4.807	33	1
376.734	4.805	34	1
386.109	4.805	35	2
396.316	4.805	36	2
406.394	4.805	37	1
416.735	4.805	38	2
427.266	4.805	39	1
437.51	4.805	40	2
460.458	4.805	41	2
470.511	4.805	42	1
480.361	4.805	43	2
490.507	4.805	44	2
500.325	4.805	45	1
510.895	4.805	46	2
521.558	4.805	47	1
531.853	4.805	48	2
542.037	4.805	49	1
551.721	4.805	50	1
573.649	4.805	51	2
584.236	4.805	52	1
594.221	4.805	53	2
604.602	4.806	54	2
615.474	4.804	55	1
625.818	4.805	56	2
636.004	4.805	57	1
646.272	4.805	58	2
656.387	4.805	59	1
666.302	4.805	60	1
688.137	4.805	61	1
698.569	4.805	62	2
708.498	4.805	63	2
718.826	4.805	64	2
728.348	4.806	65	1
739.237	4.805	66	2
750.054	4.805	67	1
760.391	4.805	68	1
770.008	4.805	69	2
780.307	4.805	70	1
802.171	4.805	71	1
812.223	4.805	72	2
822.575	4.805	73	2
833.003	4.805	74	2
842.816	4.805	75	1
853.137	4.805	76	2
863.844	4.805	77	1
874.268	4.805	78	1
883.955	4.805	79	2
894.487	4.805	80	1
917.238	4.805	81	1
927.267	4.805	82	1
936.778	4.805	83	2
946.581	4.805	84	1
956.951	4.805	85	2
967.365	4.805	86	1
977.343	4.805	87	2
987.844	4.805	88	2
998.096	4.805	89	2
1008.698	4.805	90	1
1031.172	4.805	91	1
1041.299	4.805	92	1
1051.381	4.805	93	2
1061.721	4.805	94	1
1071.958	4.805	95	2
1082.86	4.805	96	1
1093.354	4.805	97	2
1103.377	4.805	98	2
1113.589	4.805	99	2
1123.705	4.806	100	1
