onset	duration	trial	condition
5.098	4.805	1	2
14.746	4.805	2	1
24.827	4.806	3	1
35.507	4.805	4	2
45.828	4.806	5	1
55.404	4.806	6	2
65.805	4.806	7	1
75.853	4.805	8	2
85.513	4.806	9	2
95.391	4.806	10	1
117.517	4.806	11	2
127.946	4.805	12	1
138.08	4.805	13	1
147.982	4.806	14	2
158.202	4.806	15	1
167.909	4.806	16	2
177.883	4.806	17	1
187.831	4.806	18	2
197.929	4.805	19	2
207.55	4.805	20	1
229.813	4.805	21	1
239.819	4.805	22	2
249.87	4.805	23	1
260.147	4.805	24	1
270.337	4.806	25	2
281.084	4.806	26	2
290.77	4.805	27	1
301.296	4.805	28	2
312.026	4.807	29	1
322.439	4.806	30	2
344.159	4.806	31	1
354.85	4.805	32	2
365.804	4.805	33	1
376.73	4.806	34	1
387.263	4.804	35	2
398.195	4.805	36	2
409.058	4.805	37	1
419.144	4.805	38	2
429.49	4.806	39	1
439.938	4.806	40	2
462.105	4.805	41	2
472.161	4.806	42	1
481.632	4.805	43	2
492.106	4.805	44	2
501.856	4.805	45	1
512.475	4.805	46	2
522.522	4.806	47	1
532.577	4.806	48	2
542.404	4.805	49	1
552.511	4.805	50	1
574.544	4.806	51	2
584.148	4.805	52	1
595.045	4.805	53	2
604.721	4.806	54	2
614.63	4.805	55	1
625.441	4.805	56	2
636.193	4.806	57	1
645.829	4.806	58	2
655.819	4.806	59	1
666.214	4.806	60	1
688.606	4.806	61	1
698.921	4.806	62	2
709.313	4.806	63	2
719.869	4.805	64	2
730.397	4.804	65	1
740.922	4.806	66	2
750.721	4.806	67	1
761.52	4.805	68	1
771.54	4.806	69	2
782.039	4.805	70	1
804.318	4.805	71	1
813.938	4.805	72	2
824.09	4.805	73	2
833.684	4.806	74	2
843.66	4.805	75	1
854.332	4.805	76	2
864.129	4.806	77	1
873.984	4.805	78	1
884.02	4.806	79	2
893.803	4.805	80	1
915.894	4.806	81	1
926.713	4.805	82	1
936.625	4.806	83	2
946.315	4.805	84	1
956.557	4.805	85	2
966.69	4.807	86	1
977.273	4.805	87	2
988.259	4.805	88	2
998.783	4.805	89	2
1008.858	4.805	90	1
1031.13	4.805	91	1
1040.964	4.806	92	1
1051.031	4.805	93	2
1060.906	4.806	94	1
1070.852	4.805	95	2
1081.356	4.805	96	1
1092.021	4.806	97	2
1102.08	4.805	98	2
1112.457	4.806	99	2
1122.718	4.807	100	1
