onset	duration	trial	condition
5.062	4.805	1	2
15.122	4.805	2	1
25.314	4.805	3	1
35.29	4.805	4	2
45.43	4.805	5	1
55.159	4.805	6	2
64.549	4.805	7	1
74.622	4.805	8	2
84.611	4.805	9	2
94.031	4.805	10	1
116.35	4.805	11	2
126.437	4.805	12	1
136.397	4.805	13	1
146.901	4.805	14	2
156.538	4.805	15	1
167.036	4.805	16	2
177.423	4.805	17	1
187.055	4.805	18	2
197.369	4.805	19	2
208.055	4.805	20	1
229.896	4.805	21	1
240.311	4.805	22	2
250.551	4.805	23	1
260.566	4.805	24	1
270.92	4.805	25	2
281.478	4.807	26	2
291.646	4.805	27	1
302.027	4.805	28	2
312.082	4.806	29	1
322.045	4.805	30	2
343.925	4.805	31	1
353.807	4.805	32	2
364.151	4.805	33	1
374.758	4.805	34	1
385.054	4.805	35	2
394.975	4.805	36	2
404.85	4.806	37	1
414.938	4.805	38	2
425.479	4.805	39	1
435.64	4.805	40	2
458.279	4.805	41	2
468.781	4.805	42	1
479.488	4.805	43	2
490.218	4.805	44	2
500.248	4.805	45	1
511.113	4.805	46	2
521.305	4.805	47	1
531.463	4.805	48	2
541.437	4.805	49	1
551.657	4.805	50	1
574.294	4.805	51	2
584.398	4.805	52	1
594.576	4.805	53	2
604.595	4.806	54	2
615.002	4.805	55	1
624.912	4.805	56	2
634.829	4.805	57	1
644.992	4.805	58	2
655.898	4.805	59	1
665.926	4.805	60	1
688.894	4.805	61	1
699.06	4.805	62	2
709.917	4.805	63	2
720.281	4.805	64	2
729.835	4.804	65	1
740.417	4.805	66	2
751.368	4.805	67	1
761.894	4.805	68	1
771.605	4.805	69	2
782.034	4.806	70	1
804.836	4.805	71	1
815.291	4.805	72	2
825.346	4.805	73	2
835.254	4.805	74	2
845.167	4.805	75	1
854.932	4.806	76	2
864.47	4.805	77	1
875.222	4.805	78	1
885.601	4.805	79	2
896.306	4.805	80	1
918.217	4.805	81	1
928.492	4.805	82	1
938.905	4.805	83	2
948.322	4.805	84	1
958.558	4.805	85	2
968.736	4.805	86	1
978.689	4.805	87	2
988.753	4.805	88	2
998.733	4.805	89	2
1008.346	4.805	90	1
1030.191	4.805	91	1
1039.729	4.806	92	1
1050.311	4.805	93	2
1060.42	4.805	94	1
1070.831	4.805	95	2
1080.814	4.805	96	1
1091.542	4.805	97	2
1101.267	4.805	98	2
1111.247	4.805	99	2
1121.759	4.805	100	1
