onset	duration	trial	condition
5.677	4.806	1	2
16.209	4.805	2	1
26.02	4.806	3	1
36.394	4.805	4	2
46.679	4.806	5	1
57.099	4.806	6	2
66.722	4.806	7	1
77.071	4.805	8	2
87.394	4.806	9	2
97.545	4.805	10	1
119.589	4.805	11	2
129.83	4.805	12	1
140.421	4.807	13	1
150.427	4.805	14	2
160.42	4.805	15	1
170.477	4.806	16	2
180.717	4.805	17	1
190.697	4.806	18	2
200.982	4.805	19	2
211.49	4.806	20	1
233.708	4.805	21	1
244.272	4.806	22	2
254.257	4.805	23	1
264.263	4.805	24	1
274.02	4.806	25	2
284.535	4.806	26	2
295.097	4.806	27	1
304.656	4.806	28	2
315.326	4.805	29	1
324.832	4.805	30	2
347.27	4.805	31	1
357.649	4.805	32	2
367.675	4.806	33	1
377.281	4.805	34	1
386.809	4.806	35	2
396.733	4.806	36	2
406.952	4.805	37	1
417.492	4.806	38	2
426.946	4.805	39	1
437.347	4.805	40	2
459.558	4.805	41	2
470.226	4.806	42	1
480.725	4.805	43	2
490.98	4.805	44	2
501.47	4.805	45	1
511.504	4.805	46	2
522.464	4.806	47	1
531.896	4.806	48	2
541.698	4.805	49	1
551.88	4.806	50	1
574.335	4.806	51	2
584.174	4.806	52	1
593.557	4.806	53	2
603.414	4.806	54	2
613.232	4.805	55	1
623.943	4.808	56	2
634.446	4.805	57	1
644.395	4.805	58	2
654.159	4.805	59	1
663.717	4.806	60	1
686.196	4.806	61	1
696.379	4.805	62	2
706.724	4.805	63	2
717.435	4.805	64	2
727.64	4.805	65	1
737.471	4.805	66	2
748.365	4.805	67	1
758.283	4.806	68	1
769.254	4.805	69	2
779.089	4.806	70	1
800.989	4.806	71	1
811.358	4.805	72	2
821.911	4.806	73	2
831.516	4.805	74	2
841.894	4.806	75	1
852.776	4.806	76	2
863.398	4.806	77	1
872.884	4.806	78	1
883.504	4.806	79	2
893.756	4.806	80	1
916.136	4.806	81	1
926.783	4.805	82	1
936.795	4.806	83	2
946.405	4.806	84	1
956.085	4.805	85	2
966.062	4.806	86	1
976.336	4.805	87	2
986.254	4.804	88	2
995.991	4.806	89	2
1005.578	4.806	90	1
1028.3	4.805	91	1
1037.794	4.804	92	1
1048.234	4.805	93	2
1057.851	4.805	94	1
1068.044	4.806	95	2
1078.041	4.805	96	1
1088.333	4.805	97	2
1098.594	4.806	98	2
1108.897	4.806	99	2
1118.853	4.805	100	1
